analysis_type,usage_frequency_category,savings_category,user_segments_count,avg_monthly_trips,avg_annual_trips,avg_annual_casual_cost,annual_membership_cost,avg_annual_savings,avg_conversion_score,consistency_score,marketing_priority,recommended_messaging,break_even_annual_trips
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,37,444,722.059028571429,180.00,542.059028571429,93,58.33,High Priority,"""Karlov Ave & Armitage Ave""",111
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,41,492,721.67041,180.00,541.67041,93,50.00,Medium Priority,"""Kilbourn Ave & Irving Park Rd""",123
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,44,528,719.319077142857,180.00,539.319077142857,93,58.33,High Priority,"""Ogden Ave & Roosevelt Rd""",132
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,26,312,697.911215,180.00,517.911215,95,50.00,Medium Priority,"""Kedzie Ave & Chicago Ave""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,37,444,671.97851,180.00,491.97851,93,50.00,Medium Priority,"""Long & Irving Park""",119
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,33,396,662.12313,180.00,482.12313,95,50.00,Medium Priority,"""California Ave & Granville Ave""",108
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,48,576,661.47904,180.00,481.47904,95,50.00,Medium Priority,"""Francisco Ave & Montrose Ave""",157
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,50,600,657.219645,180.00,477.219645,95,50.00,Medium Priority,"""Sacramento Blvd & Addison St""",164
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,48,576,649.198305,180.00,469.198305,95,50.00,Medium Priority,"""N Damen Ave & W Chicago Ave""",160
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,33,396,640.179677142857,180.00,460.179677142857,95,58.33,High Priority,"""Western Ave & 24th St""",111
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,29,348,616.196945,180.00,436.196945,95,50.00,Medium Priority,"""2112 W Peterson Ave""",102
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,42,504,560.360614285714,180.00,380.360614285714,93,58.33,High Priority,"""Whipple/Irving Park""",162
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,41,492,540.1062,180.00,360.1062,93,66.67,High Priority,"""Elston Ave & Henderson St""",164
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,37,444,483.481005,180.00,303.481005,91,50.00,Medium Priority,"""Western Blvd & 48th Pl""",165
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,35,420,474.745405,180.00,294.745405,95,50.00,Medium Priority,"""Public Rack - Christiana Ave & Belmont Ave""",159
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,36,432,471.500475,180.00,291.500475,95,50.00,Medium Priority,"""Albany Ave & Belmont Ave""",165
